kind,alpha,frequency_MHz,area_m2,dipoles_per_tile,before_n,after_n,before_rate_as_printed,after_rate_per_year,ratio_after_removing_normalization
dish,-1.0,400.0,28.200000000000003,,654,653,78.90640075676518,38155.53578510707,0.9984709480122324
dish,-1.0,400.0,28.300000000000004,,652,651,78.66509677891575,38038.673500926045,0.9984662576687116
dish,-1.0,400.0,28.400000000000002,,651,650,78.54444478999103,37980.24235883553,0.9984639016897081
dish,-1.0,400.0,28.500000000000004,,649,648,78.3031408121416,37863.380074654495,0.9984591679506932
dish,-1.0,400.0,28.6,,647,646,78.06183683429215,37746.51779047345,0.9984544049459039
dish,-1.0,400.0,28.700000000000003,,646,645,77.94118484536743,37688.08664838294,0.9984520123839008
dish,-1.0,400.0,28.800000000000004,,644,643,77.699880867518,37571.22436420191,0.998447204968944
dish,-1.0,400.0,28.900000000000002,,642,641,77.45857688966856,37454.36208002088,0.9984423676012462
dish,-1.0,400.0,29.000000000000004,,640,640,77.21727291181914,37395.93093793036,0.9999999999999998
dish,-1.0,400.0,29.1,,639,638,77.09662092289442,37279.068653749324,0.9984350547730827
dish,-1.0,400.0,29.200000000000003,,637,636,76.85531694504498,37162.206369568295,0.9984301412872841
dish,-1.0,400.0,29.300000000000004,,635,635,76.61401296719555,37103.77522747778,0.9999999999999999
dish,-1.0,400.0,29.400000000000002,,634,633,76.49336097827083,36986.91294329675,0.9984227129337541
dish,-1.0,400.0,29.500000000000004,,632,631,76.2520570004214,36870.05065911571,0.998417721518987
dish,-1.0,400.0,29.6,,631,630,76.13140501149668,36811.619517025196,0.998415213946117
dish,-1.0,400.0,29.700000000000003,,629,628,75.89010103364724,36694.75723284417,0.9984101748807631
dish,-1.0,400.0,29.800000000000004,,627,626,75.64879705579781,36577.89494866314,0.9984051036682615
dish,-1.0,400.0,29.900000000000002,,626,625,75.5281450668731,36519.463806572625,0.9984025559105432
dish,-1.0,800.0,0.1,,836,835,35.66118492450637,17249.871215953357,0.9988038277511961
dish,-1.0,800.0,0.2,,835,834,35.61852800474021,17229.212687551015,0.9988023952095807
dish,-1.0,800.0,0.30000000000000004,,834,833,35.57587108497406,17208.554159148676,0.9988009592326138
dish,-1.0,800.0,0.4,,833,832,35.53321416520791,17187.89563074634,0.9987995198079231
dish,-1.0,800.0,0.5,,832,831,35.49055724544175,17167.237102344,0.9987980769230769
dish,-1.0,800.0,0.6,,831,830,35.4479003256756,17146.57857394166,0.9987966305655834
dish,-1.0,800.0,0.7000000000000001,,830,829,35.40524340590944,17125.92004553932,0.9987951807228913
dish,-1.0,800.0,0.8,,829,828,35.36258648614328,17105.26151713698,0.9987937273823884
dish,-1.0,800.0,0.9,,828,827,35.31992956637713,17084.602988734645,0.9987922705314011
dish,-1.0,800.0,1.0,,827,826,35.277272646610975,17063.9444603323,0.9987908101571943
dish,-1.0,800.0,1.1,,826,825,35.23461572684481,17043.28593192996,0.9987893462469734
dish,-1.0,800.0,1.2000000000000002,,824,824,35.149301887312504,17022.627403527622,0.9999999999999998
dish,-1.0,800.0,1.3000000000000003,,823,822,35.106644967546345,16981.310346722945,0.9987849331713244
dish,-1.0,800.0,1.4000000000000001,,822,821,35.063988047780185,16960.651818320603,0.9987834549878345
dish,-1.0,800.0,1.5000000000000002,,821,820,35.02133112801403,16939.993289918264,0.9987819732034102
dish,-1.0,800.0,1.6,,819,819,34.93601728848172,16919.33476151593,1.0000000000000002
dish,-1.0,800.0,1.7000000000000002,,818,817,34.89336036871557,16878.01770471125,0.9987775061124692
dish,-1.0,800.0,1.8000000000000003,,817,816,34.85070344894941,16857.359176308906,0.9987760097919214
dish,-1.0,800.0,1.9000000000000001,,816,815,34.80804652918325,16836.70064790657,0.9987745098039217
dish,-1.0,800.0,2.0,,814,813,34.72273268965095,16795.38359110189,0.9987714987714986
dish,-1.0,800.0,2.1,,813,812,34.68007576988479,16774.72506269955,0.9987699876998767
dish,-1.0,800.0,2.2,,812,811,34.63741885011863,16754.06653429721,0.9987684729064038
dish,-1.0,800.0,2.3000000000000003,,810,809,34.55210501058632,16712.749477492533,0.9987654320987654
dish,-1.0,800.0,2.4000000000000004,,809,808,34.50944809082016,16692.090949090194,0.9987639060568604
dish,-1.0,800.0,2.5000000000000004,,807,807,34.424134251287846,16671.432420687852,0.9999999999999999
dish,-1.0,800.0,2.6,,806,805,34.381477331521694,16630.115363883175,0.998759305210918
dish,-1.0,800.0,2.7,,805,804,34.33882041175554,16609.456835480836,0.998757763975155
dish,-1.0,800.0,2.8000000000000003,,803,802,34.25350657222323,16568.13977867616,0.9987546699875466
dish,-1.0,800.0,2.9000000000000004,,802,801,34.21084965245707,16547.48125027382,0.9987531172069826
dish,-1.0,800.0,3.0000000000000004,,800,799,34.12553581292476,16506.16419346914,0.9987499999999999
dish,-1.0,800.0,3.1,,799,798,34.08287889315861,16485.505665066798,0.9987484355444302
dish,-1.0,800.0,3.2,,798,797,34.04022197339244,16464.84713666446,0.9987468671679198
dish,-1.0,800.0,3.3000000000000003,,796,795,33.95490813386014,16423.530079859782,0.9987437185929646
dish,-1.0,800.0,3.4000000000000004,,795,794,33.91225121409398,16402.87155145744,0.9987421383647797
dish,-1.0,800.0,3.5000000000000004,,793,792,33.826937374561666,16361.554494652766,0.9987389659520808
dish,-1.0,800.0,3.6,,792,791,33.784280454795514,16340.895966250424,0.9987373737373735
dish,-1.0,800.0,3.7,,790,789,33.6989666152632,16299.578909445745,0.9987341772151896
dish,-1.0,800.0,3.8000000000000003,,789,788,33.65630969549704,16278.920381043406,0.9987325728770594
dish,-1.0,800.0,3.9000000000000004,,787,786,33.57099585596473,16237.603324238728,0.9987293519695043
dish,-1.0,800.0,4.0,,786,785,33.52833893619858,16216.944795836387,0.9987277353689564
dish,-1.0,800.0,4.1,,784,783,33.44302509666626,16175.627739031708,0.9987244897959182
dish,-1.0,800.0,4.2,,783,782,33.40036817690011,16154.96921062937,0.998722860791826
dish,-1.0,800.0,4.3,,781,780,33.3150543373678,16113.65215382469,0.9987195902688858
dish,-1.0,800.0,4.3999999999999995,,780,779,33.27239741760164,16092.993625422354,0.9987179487179487
dish,-1.0,800.0,4.5,,778,777,33.18708357806933,16051.676568617675,0.9987146529562981
dish,-1.0,800.0,4.6,,777,776,33.144426658303175,16031.018040215336,0.9987129987129987
dish,-1.0,800.0,4.7,,775,774,33.05911281877086,15989.700983410657,0.9987096774193547
dish,-1.0,800.0,4.8,,774,773,33.016455899004704,15969.042455008315,0.9987080103359172
dish,-1.0,800.0,4.9,,772,771,32.9311420594724,15927.725398203636,0.9987046632124348
dish,-1.0,800.0,5.0,,771,770,32.88848513970623,15907.066869801296,0.9987029831387806
dish,-1.0,800.0,5.1,,769,768,32.80317130017392,15865.74981299662,0.9986996098829649
dish,-1.0,800.0,5.2,,768,767,32.76051438040777,15845.091284594278,0.9986979166666664
dish,-1.0,800.0,5.3,,766,765,32.67520054087545,15803.7742277896,0.9986945169712793
dish,-1.0,800.0,5.4,,765,764,32.6325436211093,15783.115699387263,0.9986928104575162
dish,-1.0,800.0,5.5,,763,762,32.54722978157699,15741.798642582584,0.9986893840104849
dish,-1.0,800.0,5.6,,762,761,32.504572861810836,15721.140114180245,0.9986876640419946
dish,-1.0,800.0,5.7,,760,759,32.419259022278524,15679.823057375566,0.9986842105263156
dish,-1.0,800.0,5.8,,759,758,32.376602102512365,15659.164528973228,0.9986824769433464
dish,-1.0,800.0,5.9,,757,756,32.291288262980046,15617.847472168545,0.9986789960369881
dish,-1.0,800.0,6.0,,756,755,32.248631343213894,15597.188943766208,0.9986772486772487
dish,-1.0,800.0,6.1,,754,753,32.16331750368158,15555.87188696153,0.9986737400530503
dish,-1.0,800.0,6.2,,753,752,32.12066058391543,15535.213358559191,0.9986719787516599
dish,-1.0,800.0,6.3,,751,750,32.03534674438311,15493.896301754512,0.9986684420772304
dish,-1.0,800.0,6.4,,750,749,31.992689824616964,15473.237773352172,0.9986666666666665
dish,-1.0,800.0,6.5,,748,747,31.90737598508465,15431.920716547495,0.9986631016042781
dish,-1.0,800.0,6.6,,747,746,31.864719065318496,15411.262188145154,0.9986613119143237
dish,-1.0,800.0,6.7,,745,744,31.77940522578618,15369.945131340473,0.9986577181208051
dish,-1.0,800.0,6.8,,744,743,31.736748306020022,15349.286602938133,0.9986559139784945
dish,-1.0,800.0,6.9,,742,741,31.65143446648771,15307.969546133456,0.9986522911051212
dish,-1.0,800.0,7.0,,741,740,31.608777546721555,15287.311017731117,0.9986504723346828
dish,-1.0,800.0,7.1,,739,738,31.523463707189244,15245.99396092644,0.9986468200270636
dish,-1.0,800.0,7.2,,738,737,31.480806787423088,15225.3354325241,0.9986449864498644
dish,-1.0,800.0,7.3,,736,735,31.395492947890776,15184.01837571942,0.9986413043478259
dish,-1.0,800.0,7.4,,735,734,31.352836028124624,15163.359847317082,0.9986394557823127
dish,-1.0,800.0,7.5,,733,732,31.26752218859231,15122.042790512403,0.9986357435197817
dish,-1.0,800.0,7.6,,732,731,31.224865268826157,15101.384262110065,0.9986338797814207
dish,-1.0,800.0,7.7,,730,729,31.13955142929384,15060.067205305384,0.9986301369863013
dish,-1.0,800.0,7.8,,728,728,31.05423758976153,15039.408676903044,0.9999999999999998
dish,-1.0,800.0,7.9,,727,726,31.01158066999537,14998.091620098367,0.998624484181568
dish,-1.0,800.0,8.0,,725,725,30.926266830463064,14977.433091696028,0.9999999999999999
dish,-1.0,800.0,8.1,,724,723,30.883609910696904,14936.116034891349,0.9986187845303868
dish,-1.0,800.0,8.2,,722,722,30.798296071164597,14915.45750648901,0.9999999999999999
dish,-1.0,800.0,8.3,,721,720,30.75563915139844,14874.140449684332,0.9986130374479888
dish,-1.0,800.0,8.4,,719,719,30.67032531186613,14853.481921281991,0.9999999999999998
dish,-1.0,800.0,8.5,,718,717,30.627668392099974,14812.164864477314,0.9986072423398327
dish,-1.0,800.0,8.6,,716,716,30.542354552567655,14791.506336074972,0.9999999999999999
dish,-1.0,800.0,8.7,,715,714,30.499697632801503,14750.189279270295,0.9986013986013985
dish,-1.0,800.0,8.8,,713,713,30.41438379326919,14729.530750867954,0.9999999999999998
dish,-1.0,800.0,8.9,,712,711,30.371726873503036,14688.213694063275,0.9985955056179773
dish,-1.0,800.0,9.0,,710,710,30.286413033970724,14667.555165660939,1.0
dish,-1.0,800.0,9.1,,709,708,30.24375611420457,14626.23810885626,0.9985895627644569
dish,-1.0,800.0,9.2,,708,707,30.20109919443841,14605.57958045392,0.998587570621469
dish,-1.0,800.0,9.3,,706,705,30.1157853549061,14564.262523649242,0.9985835694050991
dish,-1.0,800.0,9.4,,705,704,30.073128435139946,14543.603995246902,0.9985815602836878
dish,-1.0,800.0,9.5,,703,702,29.98781459560763,14502.286938442221,0.9985775248933142
dish,-1.0,800.0,9.6,,702,701,29.94515767584147,14481.628410039883,0.9985754985754985
dish,-1.0,800.0,9.700000000000001,,700,699,29.859843836309164,14440.311353235204,0.9985714285714284
dish,-1.0,800.0,9.8,,699,698,29.817186916543005,14419.652824832865,0.9985693848354793
dish,-1.0,800.0,9.9,,697,696,29.731873077010697,14378.335768028186,0.9985652797704446
dish,-1.0,800.0,10.0,,696,695,29.68921615724454,14357.677239625848,0.9985632183908044
dish,-1.0,800.0,10.1,,694,693,29.60390231771223,14316.360182821169,0.9985590778097981
dish,-1.0,800.0,10.200000000000001,,693,692,29.561245397946074,14295.70165441883,0.9985569985569984
dish,-1.0,800.0,10.3,,691,690,29.475931558413762,14254.384597614153,0.9985528219971056
dish,-1.0,800.0,10.4,,690,689,29.433274638647607,14233.726069211809,0.9985507246376808
dish,-1.0,800.0,10.5,,688,687,29.34796079911529,14192.409012407132,0.9985465116279069
dish,-1.0,800.0,10.6,,687,686,29.305303879349136,14171.750484004793,0.9985443959243085
dish,-1.0,800.0,10.700000000000001,,685,685,29.219990039816825,14151.091955602453,0.9999999999999999
dish,-1.0,800.0,10.8,,684,683,29.17733312005067,14109.774898797774,0.9985380116959063
dish,-1.0,800.0,10.9,,683,682,29.13467620028451,14089.116370395437,0.9985358711566619
dish,-1.0,800.0,11.0,,681,680,29.049362360752202,14047.799313590756,0.9985315712187958
dish,-1.0,800.0,11.1,,680,679,29.006705440986046,14027.140785188418,0.9985294117647057
dish,-1.0,800.0,11.200000000000001,,678,677,28.921391601453735,13985.82372838374,0.9985250737463126
dish,-1.0,800.0,11.3,,677,676,28.87873468168758,13965.1651999814,0.9985228951255538
dish,-1.0,800.0,11.4,,675,674,28.793420842155264,13923.84814317672,0.9985185185185184
dish,-1.0,800.0,11.5,,674,673,28.750763922389105,13903.189614774381,0.9985163204747776
dish,-1.0,800.0,11.6,,673,672,28.70810700262295,13882.53108637204,0.9985141158989598
dish,-1.0,800.0,11.700000000000001,,671,670,28.62279316309064,13841.214029567363,0.9985096870342771
dish,-1.0,800.0,11.8,,670,669,28.580136243324482,13820.555501165025,0.9985074626865672
dish,-1.0,800.0,11.9,,668,667,28.494822403792174,13779.238444360344,0.9985029940119758
dish,-1.0,800.0,12.0,,667,666,28.452165484026022,13758.579915958007,0.9985007496251872
dish,-1.0,800.0,12.1,,665,664,28.366851644493707,13717.262859153328,0.9984962406015037
dish,-1.0,800.0,12.200000000000001,,664,663,28.324194724727555,13696.604330750988,0.9984939759036142
dish,-1.0,800.0,12.3,,663,662,28.281537804961395,13675.945802348648,0.998491704374057
dish,-1.0,800.0,12.4,,661,660,28.196223965429077,13634.628745543969,0.9984871406959153
dish,-1.0,800.0,12.5,,660,659,28.153567045662925,13613.97021714163,0.9984848484848483
dish,-1.0,800.0,12.6,,658,657,28.06825320613061,13572.653160336951,0.9984802431610942
dish,-1.0,800.0,12.700000000000001,,657,656,28.025596286364458,13551.994631934613,0.9984779299847792
dish,-1.0,800.0,12.8,,656,655,27.982939366598302,13531.336103532272,0.9984756097560974
dish,-1.0,800.0,12.9,,654,653,27.89762552706599,13490.019046727595,0.9984709480122324
dish,-1.0,800.0,13.0,,653,652,27.854968607299835,13469.360518325255,0.9984686064318529
dish,-1.0,800.0,13.1,,651,651,27.76965476776752,13448.701989922916,1.0
dish,-1.0,800.0,13.200000000000001,,650,649,27.726997848001364,13407.384933118237,0.9984615384615384
dish,-1.0,800.0,13.3,,649,648,27.684340928235212,13386.726404715897,0.9984591679506932
dish,-1.0,800.0,13.4,,647,646,27.599027088702897,13345.40934791122,0.9984544049459042
dish,-1.0,800.0,13.5,,646,645,27.556370168936745,13324.75081950888,0.9984520123839007
dish,-1.0,800.0,13.6,,645,644,27.513713249170582,13304.092291106539,0.9984496124031007
dish,-1.0,800.0,13.700000000000001,,643,642,27.428399409638274,13262.775234301862,0.9984447900466563
dish,-1.0,800.0,13.8,,642,641,27.385742489872122,13242.116705899523,0.9984423676012459
dish,-1.0,800.0,13.9,,640,640,27.300428650339807,13221.458177497183,0.9999999999999999
dish,-1.0,800.0,14.0,,639,638,27.257771730573655,13180.141120692504,0.9984350547730827
dish,-1.0,800.0,14.1,,638,637,27.215114810807492,13159.482592290164,0.9984326018808777
dish,-1.0,800.0,14.200000000000001,,636,635,27.129800971275184,13118.165535485487,0.9984276729559747
dish,-1.0,800.0,14.3,,635,634,27.087144051509025,13097.507007083148,0.9984251968503938
dish,-1.0,800.0,14.4,,634,633,27.044487131742873,13076.848478680808,0.9984227129337537
dish,-1.0,800.0,14.5,,632,631,26.959173292210558,13035.531421876129,0.9984177215189872
dish,-1.0,800.0,14.6,,631,630,26.916516372444402,13014.87289347379,0.9984152139461172
dish,-1.0,800.0,14.700000000000001,,630,629,26.873859452678246,12994.21436507145,0.9984126984126983
dish,-1.0,800.0,14.8,,628,627,26.788545613145935,12952.89730826677,0.9984076433121019
dish,-1.0,800.0,14.9,,627,626,26.74588869337978,12932.238779864432,0.9984051036682615
dish,-1.0,800.0,15.0,,626,625,26.703231773613627,12911.580251462094,0.9984025559105429
dish,-1.0,800.0,15.1,,624,623,26.617917934081312,12870.263194657415,0.9983974358974359
dish,-1.0,800.0,15.200000000000001,,623,622,26.575261014315153,12849.604666255074,0.9983948635634029
dish,-1.0,800.0,15.3,,622,621,26.532604094548997,12828.946137852736,0.9983922829581994
dish,-1.0,800.0,15.4,,620,620,26.44729025501669,12808.287609450395,0.9999999999999998
dish,-1.0,800.0,15.5,,619,618,26.404633335250534,12766.970552645718,0.9983844911147011
dish,-1.0,800.0,15.6,,618,617,26.361976415484378,12746.312024243378,0.9983818770226536
dish,-1.0,800.0,15.700000000000001,,617,616,26.319319495718222,12725.653495841038,0.99837925445705
dish,-1.0,800.0,15.8,,615,614,26.234005656185907,12684.33643903636,0.9983739837398373
dish,-1.0,800.0,15.9,,614,613,26.191348736419755,12663.67791063402,0.9983713355048858
dish,-1.0,800.0,16.0,,613,612,26.148691816653596,12643.019382231681,0.99836867862969
dish,-1.0,800.0,16.1,,611,610,26.063377977121288,12601.702325427003,0.9983633387888705
dish,-1.0,800.0,16.200000000000003,,610,609,26.020721057355125,12581.043797024662,0.9983606557377048
dish,-1.0,800.0,16.3,,609,608,25.978064137588973,12560.385268622324,0.9983579638752051
dish,-1.0,800.0,16.400000000000002,,608,607,25.935407217822817,12539.726740219985,0.9983552631578947
dish,-1.0,800.0,16.500000000000004,,606,605,25.850093378290506,12498.409683415306,0.9983498349834983
dish,-1.0,800.0,16.6,,605,604,25.80743645852435,12477.751155012966,0.9983471074380162
dish,-1.0,800.0,16.700000000000003,,604,603,25.76477953875819,12457.092626610627,0.9983443708609271
dish,-1.0,800.0,16.8,,602,602,25.67946569922588,12436.434098208289,1.0
dish,-1.0,800.0,16.900000000000002,,601,600,25.636808779459727,12395.117041403608,0.9983361064891844
dish,-1.0,800.0,17.000000000000004,,600,599,25.594151859693568,12374.458513001271,0.9983333333333334
dish,-1.0,800.0,17.1,,599,598,25.551494939927412,12353.79998459893,0.9983305509181969
dish,-1.0,800.0,17.200000000000003,,597,597,25.4661811003951,12333.14145619659,0.9999999999999999
dish,-1.0,800.0,17.3,,596,595,25.423524180628945,12291.824399391913,0.9983221476510067
dish,-1.0,800.0,17.400000000000002,,595,594,25.38086726086279,12271.165870989573,0.9983193277310923
dish,-1.0,800.0,17.500000000000004,,594,593,25.338210341096634,12250.507342587234,0.9983164983164983
dish,-1.0,800.0,17.6,,592,592,25.252896501564322,12229.848814184894,0.9999999999999999
dish,-1.0,800.0,17.700000000000003,,591,590,25.21023958179817,12188.531757380215,0.9983079526226731
dish,-1.0,800.0,17.8,,590,589,25.167582662032007,12167.873228977876,0.9983050847457627
dish,-1.0,800.0,17.900000000000002,,589,588,25.124925742265855,12147.214700575536,0.9983022071307298
dish,-1.0,800.0,18.000000000000004,,588,587,25.082268822499696,12126.556172173197,0.9982993197278911
dish,-1.0,800.0,18.1,,586,585,24.996954982967388,12085.239115368518,0.9982935153583615
dish,-1.0,800.0,18.200000000000003,,585,584,24.954298063201232,12064.58058696618,0.9982905982905982
dish,-1.0,800.0,18.3,,584,583,24.911641143435073,12043.92205856384,0.9982876712328766
dish,-1.0,800.0,18.400000000000002,,583,582,24.868984223668917,12023.263530161501,0.9982847341337907
dish,-1.0,800.0,18.500000000000004,,581,581,24.783670384136606,12002.60500175916,0.9999999999999999
dish,-1.0,800.0,18.6,,580,579,24.74101346437045,11961.287944954483,0.9982758620689655
dish,-1.0,800.0,18.700000000000003,,579,578,24.69835654460429,11940.629416552145,0.9982728842832471
dish,-1.0,800.0,18.8,,578,577,24.65569962483814,11919.970888149805,0.9982698961937715
dish,-1.0,800.0,18.900000000000002,,577,576,24.613042705071983,11899.312359747464,0.9982668977469669
dish,-1.0,800.0,19.000000000000004,,575,575,24.527728865539668,11878.653831345126,1.0
dish,-1.0,800.0,19.1,,574,573,24.485071945773512,11837.336774540447,0.9982578397212544
dish,-1.0,800.0,19.200000000000003,,573,572,24.44241502600736,11816.678246138106,0.9982547993019195
dish,-1.0,800.0,19.300000000000004,,572,571,24.3997581062412,11796.01971773577,0.9982517482517483
dish,-1.0,800.0,19.400000000000002,,571,570,24.35710118647505,11775.361189333427,0.9982486865148859
